yali1,yali0,geneid,metab_pathways,ec,verdict,in_model
YALI1_F26142g,YALI0F19690g,2908651,,,no_data,no
YALI1_F26186g,YALI0F19734g,2908296,,,no_data,no
YALI1_F26216g,YALI0F19756g,2908297,,,no_data,no
YALI1_F26313g,YALI0F19800g,2908299,,,no_data,no
YALI1_F26367g,YALI0F19822g,2908300,,,no_data,no
YALI1_F26399g,YALI0F19844g,2908301,,,no_data,no
YALI1_F26474g,,94584024,,,no_data,no
YALI1_F26519g,YALI0F19888g,2908910,,,no_data,no
YALI1_F26594r,YALI0F19954r,7009634,,,no_data,no
YALI1_F26654g,YALI0F20020g,2908915,,,no_data,no
YALI1_F26708r,YALI0F20064r,2908049,,,no_data,no
YALI1_F26711g,YALI0F20086g,94584025,,,no_data,no
YALI1_F26737g,YALI0F20130g,94584026,,,no_data,no
YALI1_F26757g,YALI0F20152g,2908053,,,no_data,no
YALI1_F26780g,,94584027,,,no_data,no
YALI1_F26957g,YALI0F20284g,2907795,,,no_data,no
YALI1_F27017g,YALI0F20350g,2907798,,,no_data,no
YALI1_F27041g,YALI0F20372g,2907864,,,no_data,no
YALI1_F27099g,YALI0F20394g,2907865,,,no_data,no
YALI1_F27101g,YALI0F20416g,2907866,,,no_data,no
YALI1_F27132g,YALI0F20438g,2907867,,,no_data,no
YALI1_F27141g,YALI0F20460g,2907868,,,no_data,no
YALI1_F27304g,YALI0F20548g,2908690,,,no_data,no
YALI1_F27395g,YALI0F20614g,2908693,,,no_data,no
YALI1_F27470g,YALI0F20658g,2908572,,,no_data,no
YALI1_F27529g,YALI0F20680g,2908573,,,no_data,no
YALI1_F27692g,YALI0F20812g,2908951,,,no_data,no
YALI1_F27701g,,94584028,,,no_data,no
YALI1_F27716g,YALI0F20834g,2908952,,,no_data,no
YALI1_F27731g,YALI0F20856g,2908953,,,no_data,no
YALI1_F27758g,YALI0F20878g,2908954,,,no_data,no
YALI1_F27791g,YALI0F20922g,2908937,,,no_data,no
YALI1_F27798g,,94584029,,,no_data,no
YALI1_F27812g,YALI0F20944g,2908938,,,no_data,no
YALI1_F27834g,YALI0F20966g,2908939,,,no_data,no
YALI1_F27945g,YALI0F21054g,90949734,,,no_data,no
YALI1_F27968g,YALI0F21087g,2908941,,,no_data,no
YALI1_F28015g,YALI0F21131g,94584030,,,no_data,no
YALI1_F28025g,YALI0F21153g,2908280,,,no_data,no
YALI1_F28031g,YALI0F21175g,2908084,,,no_data,no
YALI1_F28107g,YALI0F21241g,2908087,,,no_data,no
YALI1_F28123g,,94584031,,,no_data,no
YALI1_F28132g,YALI0F21285g,2908018,,,no_data,no
YALI1_F28202g,YALI0F21362g,2908022,,,no_data,no
YALI1_F28212g,YALI0F21373g,7009635,,,no_data,no
YALI1_F28222g,YALI0F21384g,94584032,,,no_data,no
YALI1_F28333g,YALI0F21428g,2908005,,,no_data,no
YALI1_F28393g,YALI0F21450g,2908006,,,no_data,no
YALI1_F28453g,YALI0F21483g,2908008,,,no_data,no
YALI1_F28459g,YALI0F21494g,94584033,,,no_data,no
YALI1_F28490g,YALI0F21549g,2907818,,,no_data,no
YALI1_F28537g,YALI0F21615g,2907820,,,no_data,no
YALI1_F28550g,YALI0F21637g,2907821,,,no_data,no
YALI1_F28590g,YALI0F21659g,2907822,,,no_data,no
YALI1_F28611g,,94584034,,,no_data,no
YALI1_F28633g,YALI0F21681g,2907836,,,no_data,no
YALI1_F28686t,YALI0F21703g,2907837,,,no_data,no
YALI1_F28739t,YALI0F03245g:2,94584035,,,no_data,no
YALI1_F28765g,YALI0F21747g,2907839,,,no_data,no
YALI1_F28868g,YALI0F21813g,2908844,,,no_data,no
YALI1_F28897g,YALI0F21835g,2908845,,,no_data,no
YALI1_F28934g,,90949735,,,no_data,no
YALI1_F28943g,YALI0F21879g,2908841,,,no_data,no
YALI1_F28995g,YALI0F21923g,94584036,,,no_data,no
YALI1_F28998g,,94584037,,,no_data,no
YALI1_F29078g,YALI0F21967g,2908837,,,no_data,no
YALI1_F29127g,YALI0F21989g,94584038,,,no_data,no
YALI1_F29139g,YALI0F22011g,2908839,,,no_data,no
YALI1_F29168g,YALI0F22033g,2908840,,,no_data,no
YALI1_F29196g,YALI0F22077g,2908830,,,no_data,no
YALI1_F29253g,YALI0F22099g,2908831,,,no_data,no
YALI1_F29380g,,94584039,,,no_data,no
YALI1_F29395g,YALI0F22187g,2908822,,,no_data,no
YALI1_F29424g,YALI0F22209g,2908823,,,no_data,no
YALI1_F29540g,YALI0F22297g,2908826,,,no_data,no
YALI1_F29596g,YALI0F22319g,2908827,,,no_data,no
YALI1_F29635g,YALI0F22363g,2908817,,,no_data,no
YALI1_F29640g,YALI0F22367g,2908818,,,no_data,no
YALI1_F29652g,YALI0F22421g,2908819,,,no_data,no
YALI1_F29670g,YALI0F22429g,2908820,,,no_data,no
YALI1_F29691g,YALI0F22451g,2908821,,,no_data,no
YALI1_F29704g,YALI0F22473g,2908811,,,no_data,no
YALI1_F29798g,YALI0F22561g,2908814,,,no_data,no
YALI1_F29828g,YALI0F22583g,2908815,,,no_data,no
YALI1_F29852g,YALI0F22627g,2908804,,,no_data,no
YALI1_F29867g,YALI0F22649g,2908805,,,no_data,no
YALI1_F29876g,YALI0F22671g,2908806,,,no_data,no
YALI1_F29905g,YALI0F22693g,2908807,,,no_data,no
YALI1_F29911g,YALI0F22715g,2908808,,,no_data,no
YALI1_F30004g,YALI0F22803g,2908803,,,no_data,no
YALI1_F30061g,YALI0F22847g,2908795,,,no_data,no
YALI1_F30086g,,94584040,,,no_data,no
YALI1_F30094r,YALI0F22891r,2908796,,,no_data,no
YALI1_F30116g,YALI0F22957g,2908798,,,no_data,no
YALI1_F30144r,YALI0F22979r,94584041,,,no_data,no
YALI1_F30296g,,94584042,,,no_data,no
YALI1_F30314g,,94584043,,,no_data,no
YALI1_F30317g,YALI0F23089g,2908792,,,no_data,no
YALI1_F30340g,YALI0F23111g,2908793,,,no_data,no
YALI1_F30367g,YALI0F23133g,2908780,,,no_data,no
YALI1_F30372r,YALI0F23155r,2908781,,,no_data,no
YALI1_F30416g,,94584044,,,no_data,no
YALI1_F30431g,YALI0F23199g,2908783,,,no_data,no
YALI1_F30496g,YALI0F23265g,2908775,,,no_data,no
YALI1_F30520g,YALI0F23287g,2908776,,,no_data,no
YALI1_F30559g,YALI0F23309g,2908777,,,no_data,no
YALI1_F30593g,YALI0F23353g,2908779,,,no_data,no
YALI1_F30647g,YALI0F23397g,2908768,,,no_data,no
YALI1_F30789g,YALI0F23485g,2908763,,,no_data,no
YALI1_F30841g,YALI0F23507g,2908764,,,no_data,no
YALI1_F30852g,YALI0F23529g,2908765,,,no_data,no
YALI1_F31102g,YALI0F23683g,2908752,,,no_data,no
YALI1_F31126g,YALI0F23705g,2908753,,,no_data,no
YALI1_F31183g,,90949748,,,no_data,no
YALI1_F31255g,YALI0F23815g,2908747,,,no_data,no
YALI1_F31292g,YALI0F23859g,2908749,,,no_data,no
YALI1_F31353r,YALI0F23873r,94584046,,,no_data,no
YALI1_F31359g,YALI0F23881g,94584047,,,no_data,no
YALI1_F31361r,,7009638,,,no_data,no
YALI1_F31416g,YALI0F23969g,2908740,,,no_data,no
YALI1_F31432g,YALI0F23991g,2908741,,,no_data,no
YALI1_F31463g,YALI0F24035g,2908733,,,no_data,no
YALI1_F31482g,YALI0F24057g,2908734,,,no_data,no
YALI1_F31493g,YALI0F24072g,2908735,,,no_data,no
YALI1_F31512g,YALI0F24101g,2908736,,,no_data,no
YALI1_F31568g,YALI0F24145g,2908725,,,no_data,no
YALI1_F31639g,YALI0F24189g,2908727,,,no_data,no
YALI1_F31672g,YALI0F24255g,2908720,,,no_data,no
YALI1_F31687g,YALI0F24277g,2908721,,,no_data,no
YALI1_F31689g,YALI0F24299g,2908722,,,no_data,no
YALI1_F31725g,YALI0F24321g,2908723,,,no_data,no
YALI1_F31733g,YALI0F24343g,94584048,,,no_data,no
YALI1_F31760g,YALI0F24387g,2908716,,,no_data,no
YALI1_F31798g,YALI0F24409g,2908717,,,no_data,no
YALI1_F31822g,YALI0F24431g,2908718,,,no_data,no
YALI1_F31832g,YALI0F24453g,2908719,,,no_data,no
YALI1_F31875g,YALI0F24519g,2908709,,,no_data,no
YALI1_F31902g,YALI0F24541g,2908710,,,no_data,no
YALI1_F31974r,YALI0F24607r,2908471,,,no_data,no
YALI1_F32056g,,94584049,,,no_data,no
YALI1_F32064g,,94584050,,,no_data,no
YALI1_F32067g,YALI0F24717g,2908422,,,no_data,no
YALI1_F32120g,YALI0F24761g,2908411,,,no_data,no
YALI1_F32204g,YALI0F24871g,2908582,,,no_data,no
YALI1_F32312g,YALI0F24981g,2908522,,,no_data,no
YALI1_F32441g,YALI0F25113g,2908440,,,no_data,no
YALI1_F32460g,,94584051,,,no_data,no
YALI1_F32498g,YALI0F25157g,2908417,,,no_data,no
YALI1_F32512g,YALI0F25179g,2908404,,,no_data,no
YALI1_F32554g,YALI0F25245g,2908384,,,no_data,no
YALI1_F32685g,,94584052,,,no_data,no
YALI1_F32688g,YALI0F25443g,2908515,,,no_data,no
YALI1_F32698g,,94584053,,,no_data,no
YALI1_F32716g,YALI0F25465g,2908502,,,no_data,no
YALI1_F32744g,YALI0F25487g,2908503,,,no_data,no
YALI1_F32764g,YALI0F25509g,2908496,,,no_data,no
YALI1_F32816g,,94584054,,,no_data,no
YALI1_F32901g,,94584055,,,no_data,no
YALI1_F32948g,YALI0F25619g,2907791,,,no_data,no
YALI1_F32989g,YALI0F25663g,2907772,,,no_data,no
YALI1_F33002g,,94584056,,,no_data,no
YALI1_F33008g,YALI0F25685g,2908234,,,no_data,no
YALI1_F33061g,YALI0F25707g,2908101,,,no_data,no
YALI1_F33113g,,94584057,,,no_data,no
YALI1_F33123g,YALI0F25751g,2908934,,,no_data,no
YALI1_F33301g,YALI0F25861g,2907690,,,no_data,no
YALI1_F33321g,,94584058,,,no_data,no
YALI1_F33331g,YALI0F25883g,2908704,,,no_data,no
YALI1_F33345g,YALI0F25905g,2907691,,,no_data,no
YALI1_F33367g,YALI0F25927g,94584059,,,no_data,no
YALI1_F33372r,YALI0F25938r,7009639,,,no_data,no
YALI1_F33381g,YALI0F25993g,2907686,,,no_data,no
YALI1_F33403g,YALI0F26015g,2908344,,,no_data,no
YALI1_F33445g,YALI0F26059g,2907895,,,no_data,no
YALI1_F33473g,,94584060,,,no_data,no
YALI1_F33513g,,94584061,,,no_data,no
YALI1_F33524g,YALI0F26081g,2909040,,,no_data,no
YALI1_F33587g,YALI0F26136g,7009640,,,no_data,no
YALI1_F33594g,YALI0F26147g,2908110,,,no_data,no
YALI1_F33669g,,94584062,,,no_data,no
YALI1_F33704g,YALI0F26213g,2908589,,,no_data,no
YALI1_F33732g,YALI0F26301g,2907897,,,no_data,no
YALI1_F33881g,YALI0F26477g,94584063,,,no_data,no
YALI1_F33885g,,90949739,,,no_data,no
YALI1_F34000g,YALI0F26565g,2908339,,,no_data,no
YALI1_F34057g,YALI0F26631g,2908867,,,no_data,no
YALI1_F34083g,YALI0F26653g,2908868,,,no_data,no
YALI1_F34095g,YALI0F26675g,2908863,,,no_data,no
YALI1_F34127g,YALI0F26719g,2908859,,,no_data,no
YALI1_F34131r,YALI0F26730r,7009642,,,no_data,no
YALI1_F34141g,YALI0F26763g,2908855,,,no_data,no
YALI1_F34221r,,94584064,,,no_data,no
YALI1_F34222r,YALI0F26829r,2907668,,,no_data,no
YALI1_F34236g,YALI0F26873g,2909015,,,no_data,no
YALI1_F34264g,YALI0F26895g,2909016,,,no_data,no
YALI1_F34281g,YALI0F26917g,2908290,,,no_data,no
YALI1_F34292r,YALI0F26950r,7009643,,,no_data,no
YALI1_F34304g,YALI0F26961g,2907899,,,no_data,no
YALI1_F34324g,YALI0F26983g,2908347,,,no_data,no
YALI1_F34351g,YALI0F27005g,2908348,,,no_data,no
YALI1_F34497g,YALI0F27159g,2908025,,,no_data,no
YALI1_F34556g,YALI0F27203g,2908010,,,no_data,no
YALI1_F34557g,,94584065,,,no_data,no
YALI1_F34631g,YALI0F27269g,2907825,,,no_data,no
YALI1_F34661g,YALI0F27291g,2907841,,,no_data,no
YALI1_F34692g,,94584066,,,no_data,no
YALI1_F34712g,YALI0F27335g,2907882,,,no_data,no
YALI1_F34737g,,94584067,,,no_data,no
YALI1_F34749g,YALI0F27379g,2907884,,,no_data,no
YALI1_F34779g,YALI0F27401g,2908026,,,no_data,no
YALI1_F34818g,YALI0F27445g,2908028,,,no_data,no
YALI1_F34862g,YALI0F27467g,2908696,,,no_data,no
YALI1_F34870g,YALI0F27489g,2908697,,,no_data,no
YALI1_F34895g,YALI0F27511g,2909049,,,no_data,no
YALI1_F34933g,YALI0F27555g,2909051,,,no_data,no
YALI1_F34963g,YALI0F27577g,2908705,,,no_data,no
YALI1_F35003g,YALI0F27599g,2908706,,,no_data,no
YALI1_F35015g,,94584068,,,no_data,no
YALI1_F35029g,YALI0F27621g,2908227,,,no_data,no
YALI1_F35092g,YALI0F27654g,94584069,,,no_data,no
YALI1_F35163g,YALI0F27687g,2908639,,,no_data,no
YALI1_F35191g,,94584070,,,no_data,no
YALI1_F35219g,YALI0F27709g,2908640,,,no_data,no
YALI1_F35274g,YALI0F27731g,2907900,,,no_data,no
YALI1_F35329g,YALI0F27753g,2907901,,,no_data,no
YALI1_F35406g,YALI0F27775g,2907902,,,no_data,no
YALI1_F35417g,YALI0F27797g,2908108,,,no_data,no
YALI1_F35441g,YALI0F27819g,2908109,,,no_data,no
YALI1_F35476g,YALI0F27841g,2907664,,,no_data,no
YALI1_F35489g,YALI0F27863g,2907665,,,no_data,no
YALI1_F35508g,,94584071,,,no_data,no
YALI1_F35549g,,94584072,,,no_data,no
YALI1_F35554g,,94584073,,,no_data,no
YALI1_F35591g,YALI0F27929g,2908107,,,no_data,no
YALI1_F35603g,YALI0F27951g,2908341,,,no_data,no
YALI1_F35610g,YALI0F27973g,2908342,,,no_data,no
YALI1_F35647g,,90949741,,,no_data,no
YALI1_F35656g,YALI0F27995g,2908343,,,no_data,no
YALI1_F35746g,YALI0F28061g,2908103,,,no_data,no
YALI1_F35776g,YALI0F28105g,2908105,,,no_data,no
YALI1_F35791g,YALI0F28127g,2907682,,,no_data,no
YALI1_F35829g,,94584074,,,no_data,no
YALI1_F35836g,YALI0F28171g,2907684,,,no_data,no
YALI1_F35882g,,94584075,,,no_data,no
YALI1_F35894g,,94584076,,,no_data,no
YALI1_F35983g,YALI0F28303g,2908866,,,no_data,no
YALI1_F36033g,YALI0F28325g,2908860,,,no_data,no
YALI1_F36059g,YALI0F28347g,2908861,,,no_data,no
YALI1_F36152g,YALI0F28435g,2908851,,,no_data,no
YALI1_F36204g,YALI0F28479g,2908852,,,no_data,no
YALI1_F36259g,YALI0F28523g,2908535,,,no_data,no
YALI1_F36267g,YALI0F28545g,2908536,,,no_data,no
YALI1_F36290g,YALI0F28567g,2908537,,,no_data,no
YALI1_F36321g,YALI0F28589g,2908133,,,no_data,no
YALI1_F36332g,YALI0F28611g,2908134,,,no_data,no
YALI1_F36344g,YALI0F28633g,2907679,,,no_data,no
YALI1_F36492g,YALI0F28677g,2907681,,,no_data,no
YALI1_F36552g,YALI0F28699g,2908287,,,no_data,no
YALI1_F36598r,YALI0F28787r,2907887,,,no_data,no
YALI1_F36610g,YALI0F28831g,2907888,,,no_data,no
YALI1_F36640r,YALI0F28853r,2907889,,,no_data,no
YALI1_F36643r,YALI0F28875r,2908847,,,no_data,no
YALI1_F36649g,,94584077,,,no_data,no
YALI1_F36664r,YALI0F28941r,2908848,,,no_data,no
YALI1_F36666r,YALI0F28985r,2908849,,,no_data,no
YALI1_F36678g,,94584078,,,no_data,no
YALI1_F36692r,YALI0F29029r,2908850,,,no_data,no
YALI1_F36706g,YALI0F29073g,2908799,,,no_data,no
YALI1_F36710g,YALI0F29095g,2908800,,,no_data,no
YALI1_F36760g,YALI0F29183g,2908787,,,no_data,no
YALI1_F36781g,,94584079,,,no_data,no
YALI1_F36805g,YALI0F29227g,2908773,,,no_data,no
YALI1_F36882g,YALI0F29249g,2908756,,,no_data,no
YALI1_F36936g,,94584080,,,no_data,no
YALI1_F36945g,,94584081,,,no_data,no
YALI1_F36996g,YALI0F29359g,2908743,,,no_data,no
YALI1_F37030r,YALI0F29403r,94584082,,,no_data,no
YALI1_F37068g,YALI0F29491g,2908731,,,no_data,no
YALI1_F37097g,,94584083,,,no_data,no
YALI1_F37100g,YALI0F29513g,2908235,,,no_data,no
YALI1_F37171g,,94584084,,,no_data,no
YALI1_F37213g,YALI0F29645g,2907693,,,no_data,no
YALI1_F37234g,YALI0F29667g,2907694,,,no_data,no
YALI1_F37264g,,94584085,,,no_data,no
YALI1_F37301r,YALI0F29777r,2908561,,,no_data,no
YALI1_F37320g,YALI0F29821g,2908562,,,no_data,no
YALI1_F37400g,YALI0F29865g,2908564,,,no_data,no
YALI1_F37435g,YALI0F29887g,2908565,,,no_data,no
YALI1_F37463g,YALI0F29909g,2908291,,,no_data,no
YALI1_F37481g,YALI0F29931g,2908292,,,no_data,no
YALI1_F37508g,YALI0F29997g,2908916,,,no_data,no
YALI1_F37528g,YALI0F30004g,7009647,,,no_data,no
YALI1_F37540g,YALI0F30011g,7009648,,,no_data,no
YALI1_F37551g,,94584086,,,no_data,no
YALI1_F37627g,YALI0F30041g,2908918,,,no_data,no
YALI1_F37694g,YALI0F30107g,2908713,,,no_data,no
YALI1_F37770g,YALI0F30195g,2908599,,,no_data,no
YALI1_F37775g,YALI0F30217g,2908600,,,no_data,no
YALI1_F37808g,YALI0F30239g,2908957,,,no_data,no
YALI1_F37828g,YALI0F30261g,2908958,,,no_data,no
YALI1_F37878g,YALI0F30283g,2908959,,,no_data,no
YALI1_F37890g,YALI0F30305g,2908554,,,no_data,no
YALI1_F37892g,YALI0F30327g,2908555,,,no_data,no
YALI1_F37929g,YALI0F30371g,2908557,,,no_data,no
YALI1_F37963g,YALI0F30393g,2907916,,,no_data,no
YALI1_F38013g,YALI0F30437g,2907918,,,no_data,no
YALI1_F38056g,,94584087,,,no_data,no
YALI1_F38088g,YALI0F30459g,2907919,,,no_data,no
YALI1_F38140g,YALI0F30503g,2907644,,,no_data,no
YALI1_F38161g,YALI0F30525g,94584088,,,no_data,no
YALI1_F38191g,YALI0F30547g,2907645,,,no_data,no
YALI1_F38263g,YALI0F30613g,2907653,,,no_data,no
YALI1_F38280g,YALI0F30635g,94584089,,,no_data,no
YALI1_F38296g,YALI0F30657g,2907655,,,no_data,no
YALI1_F38344g,YALI0F30723g,94584090,,,no_data,no
YALI1_F38450g,YALI0F30789g,2907908,,,no_data,no
YALI1_F38522g,YALI0F30855g,2907911,,,no_data,no
YALI1_F38526g,YALI0F30877g,2907912,,,no_data,no
YALI1_F38538g,YALI0F30899g,2907913,,,no_data,no
YALI1_F38551g,YALI0F30921g,2907914,,,no_data,no
YALI1_F38614g,YALI0F30965g,2907656,,,no_data,no
YALI1_F38670g,YALI0F31009g,2907658,,,no_data,no
YALI1_F38756g,YALI0F31053g,2907660,,,no_data,no
YALI1_F38806g,YALI0F31097g,2907661,,,no_data,no
YALI1_F38859g,YALI0F31163g,2907647,,,no_data,no
YALI1_F38864g,,94584091,,,no_data,no
YALI1_F38869g,YALI0F31185g,2907648,,,no_data,no
YALI1_F38882g,YALI0F31207g,2907649,,,no_data,no
YALI1_F38954g,YALI0F31251g,2907651,,,no_data,no
YALI1_F38998g,YALI0F31295g,2907670,,,no_data,no
YALI1_F39001g,YALI0F31317g,2907671,,,no_data,no
YALI1_F39009g,YALI0F31339g,2907672,,,no_data,no
YALI1_F39022g,YALI0F31361g,2907943,,,no_data,no
YALI1_F39106g,YALI0F31449g,2907947,,,no_data,no
YALI1_F39159g,YALI0F31515g,2907893,,,no_data,no
YALI1_F39164g,YALI0F31537g,2907894,,,no_data,no
YALI1_F39176g,YALI0F31548g,7009651,,,no_data,no
YALI1_F39183g,YALI0F31559g,2907904,,,no_data,no
YALI1_F39199g,YALI0F31581g,2907905,,,no_data,no
YALI1_F39236g,YALI0F31603g,2907906,,,no_data,no
YALI1_F39291g,YALI0F31691g,90949744,,,no_data,no
YALI1_F39314g,YALI0F31713g,2908284,,,no_data,no
YALI1_F39375g,YALI0F31757g,90949743,,,no_data,no
YALI1_F39382t,YALI0F31812t,,,,no_data,no
YALI1_F39457g,YALI0F31867g,94584092,,,no_data,no
YALI1_F39527g,YALI0F31911g,2907695,,,no_data,no
YALI1_F39743g,,94584093,,,no_data,no
YALI1_F39785g,,94584094,,,no_data,no
YALI1_F39789g,YALI0F32065g,2907742,,,no_data,no
YALI1_F39844g,YALI0F32131g,2907744,,,no_data,no
YALI1_F39891g,YALI0F32175g,2907746,,,no_data,no
YALI1_F39923g,,94584096,,,no_data,no
YALI1_M00010r,YALIfMr30,,,,no_data,no
YALI1_M00030r,YALIfMt32,,,,no_data,no
YALI1_M00031r,YALIfMt33,,,,no_data,no
YALI1_M00032r,YALIfMt34,,,,no_data,no
YALI1_M00033r,YALIfMt35,,,,no_data,no
YALI1_M00035r,YALIfMt36,,,,no_data,no
YALI1_M00039r,YALIfMt38,,,,no_data,no
YALI1_M00040r,YALIfMt39,,,,no_data,no
YALI1_M00043r,YALIfMt40,,,,no_data,no
YALI1_M00044r,YALIfMt41,,,,no_data,no
YALI1_M00045r,YALIfMt42,,,,no_data,no
YALI1_M00046r,YALIfMt43,,,,no_data,no
YALI1_M00050r,YALIfMt44,,,,no_data,no
YALI1_M00054r,YALIfMt45,,,,no_data,no
YALI1_M00085r,YALIfMt46,,,,no_data,no
YALI1_M00089r,YALIfMt47,,,,no_data,no
YALI1_M00090r,YALIfMt47,,,,no_data,no
YALI1_M00093r,YALIfMr31,,,,no_data,no
YALI1_M00109r,YALIfMt48,,,,no_data,no
YALI1_M00110g,YALIfMt48,,,,no_data,no
YALI1_M00121r,YALIfMt49,,,,no_data,no
YALI1_M00124r,YALIfMt50,,,,no_data,no
YALI1_M00131g-i1,,,,,no_data,no
YALI1_M00131g-i2,,,,,no_data,no
YALI1_M00131g-i3,,,,,no_data,no
YALI1_M00131g-i4,,,,,no_data,no
YALI1_M00131g-i5,,,,,no_data,no
YALI1_M00131g-i6,,,,,no_data,no
YALI1_M00131g-i7,,,,,no_data,no
YALI1_M00277g-i1,,,,,no_data,no
YALI1_M00312r,YALIfMt51,,,,no_data,no
YALI1_M00314r,YALIfMt52,,,,no_data,no
YALI1_M00316r,YALIfMt53,,,,no_data,no
YALI1_M00338g,YALIfMp20,,,,no_data,no
YALI1_M00338g-i1,,,,,no_data,no
YALI1_M00338g-i2,,,,,no_data,no
YALI1_M00387r,YALIfMt55,,,,no_data,no
YALI1_M00388r,YALIfMt56,,,,no_data,no
YALI1_M00390g-i1,,,,,no_data,no
YALI1_M00390g-i2,,,,,no_data,no
YALI1_M00390g-i3,,,,,no_data,no
YALI1_M00390g-i4,,,,,no_data,no
YALI1_M00390g-i5,,,,,no_data,no
YALI1_M00472g,YALIfMp29,,,,no_data,no
YALI1_A00538g,YALI0A00418g,2906299,,,no_data,yes
YALI1_A00661g,YALI0A00528g,2905963,,,no_data,yes
YALI1_A01577g,YALI0A01111g,2906456,,,no_data,yes
YALI1_A02335g,YALI0A01958g,2906123,,,no_data,yes
YALI1_A02653g,YALI0A02244g,2906457,,,no_data,yes
YALI1_A03512g,YALI0A03135g,2906600,,,no_data,yes
YALI1_A07014g,YALI0A07447g,2906101,,,no_data,yes
YALI1_A07103g,YALI0A07579g,2905893,,,no_data,yes
YALI1_A07575g,YALI0A08041g,2906114,,,no_data,yes
YALI1_A08546g,YALI0A08734g,2905862,,,no_data,yes
YALI1_A08672g,YALI0A08998g,2906104,,,no_data,yes
YALI1_A09408g,YALI0A09636g,2905822,,,no_data,yes
YALI1_A11654g,YALI0A11605g,2906402,,,no_data,yes
YALI1_A14024g,YALI0A14212g,2906470,,,no_data,yes
YALI1_A15132g,YALI0A15125g,2906592,,,no_data,yes
YALI1_A15624g,YALI0A15576g,2906314,,,no_data,yes
YALI1_A16988g,YALI0A16863g,2906312,,,no_data,yes
YALI1_A17289g,YALI0A17171g,2906323,,,no_data,yes
YALI1_A17640g,YALI0A17534g,2905946,,,no_data,yes
YALI1_A18514g,YALI0A18183g,2906132,,,no_data,yes
YALI1_A19862g,YALI0A18920g,2906122,,,no_data,yes
YALI1_A20089g,YALI0A19096g,2906490,,,no_data,yes
YALI1_A20201g,YALI0A19228g,2906029,,,no_data,yes
YALI1_A20528g,YALI0A19558g,2906322,,,no_data,yes
YALI1_A21000g,YALI0A19910g,2906121,,,no_data,yes
YALI1_A21372g,YALI0A20350g,2905927,,,no_data,yes
YALI1_A22275g,YALI0A21307g,2906409,,,no_data,yes
YALI1_B00357g,YALI0B00396g,94582557,,,no_data,yes
YALI1_B00578g,YALI0B00572g,94582565,,,no_data,yes
YALI1_B02283g,YALI0B01342g,2906708,,,no_data,yes
YALI1_B02637g,YALI0B01672g,2906957,,,no_data,yes
YALI1_B02833g,YALI0B01848g,2907511,,,no_data,yes
YALI1_B03314g,YALI0B02222g,2906933,,,no_data,yes
YALI1_B04831g,YALI0B03344g,2907253,,,no_data,yes
YALI1_B05609g,YALI0B04202g,2907479,,,no_data,yes
YALI1_B08461g,YALI0B06391g,2907283,,,no_data,yes
YALI1_B10130g,YALI0B07667g,2907223,,,no_data,yes
YALI1_B11402g,YALI0B08404g,2907236,,,no_data,yes
YALI1_B11448g,YALI0B08448g,2907304,,,no_data,yes
YALI1_B12489g,YALI0B09361g,2907631,,,no_data,yes
YALI1_B12781g,YALI0B09537g,2907567,,,no_data,yes
YALI1_B13179g,YALI0B09845g,2907502,,,no_data,yes
YALI1_B14382g,YALI0B10736g,2907495,,,no_data,yes
YALI1_B15440g,YALI0B11616g,90949591,,,no_data,yes
YALI1_B17838g,YALI0B13398g,2907526,,,no_data,yes
YALI1_B18292g,YALI0B13794g,2907056,,,no_data,yes
YALI1_B18311g,YALI0B13816g,2907635,,,no_data,yes
YALI1_B18572g,YALI0B14014g,2906990,,,no_data,yes
YALI1_B20108g,YALI0B15268g,2907329,,,no_data,yes
YALI1_B20527g,YALI0B15664g,2906959,,,no_data,yes
YALI1_B21538g,YALI0B16522g,2907446,,,no_data,yes
YALI1_B22321g,YALI0B17138g,2906750,,,no_data,yes
YALI1_B23017g,YALI0B17776g,2907101,,,no_data,yes
YALI1_B23153g,YALI0B17864g,2906994,,,no_data,yes
YALI1_B23237g,YALI0B17930g,2906906,,,no_data,yes
YALI1_B25360g,YALI0B19338g,2907425,,,no_data,yes
YALI1_B25395g,YALI0B19360g,2907426,,,no_data,yes
YALI1_B25506g,YALI0B19470g,2907271,,,no_data,yes
YALI1_B25553g,YALI0B19492g,2907272,,,no_data,yes
YALI1_B25906g,YALI0B19800g,2907126,,,no_data,yes
YALI1_B26205g,YALI0B20064g,2906891,,,no_data,yes
YALI1_B27564g,YALI0B21142g,2906756,,,no_data,yes
YALI1_B27645g,YALI0B21230g,2906741,,,no_data,yes
YALI1_B28394g,YALI0B21780g,2907181,,,no_data,yes
YALI1_B29133g,YALI0B22308g,94582786,,,no_data,yes
YALI1_B29562g,YALI0B22682g,2907291,,,no_data,yes
YALI1_C00464g,YALI0C00407g,2909561,,,no_data,yes
YALI1_C00550g,YALI0C00451g,2909175,,,no_data,yes
YALI1_C00826g,YALI0C00627g,2909184,,,no_data,yes
YALI1_C00999g,YALI0C00759g,2909166,,,no_data,yes
YALI1_C01129g,YALI0C00847g,2909170,,,no_data,yes
YALI1_C03415g,YALI0C02431g,2909085,,,no_data,yes
YALI1_C03848g,YALI0C02783g,2909074,,,no_data,yes
YALI1_C05972g,YALI0C04477g,2909648,,,no_data,yes
