reaction_id,reaction_name,reaction_type,gene_reaction_rule,n_genes,n_metabolites,compartments,has_annotation,annotation_keys,has_bigg,has_kegg,has_metanetx,has_rhea,has_ec,has_sbo,gene_ec_codes,met_bigg_id,is_blocked
R1931,L-Glutamate 5-semialdehyde:NAD+ oxidoreductase,metabolic,YALI1B12993g,1,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1932,5-oxo-L-proline amidohydrolase (ATP-hydrolysing),metabolic,YALI1E03039g,1,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1933,succinyl-CoA:acetoacetate CoA-transferase,metabolic,YALI1F34029g,1,4,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1934,GTP diphosphohydrolase (diphosphate-forming);,metabolic,YALI1B29883g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1935,"GTP diphosphate-lyase (cyclizing; 3',5'-cyclic-GMP-forming)",metabolic,YALI1B24424g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1936,L-aspartate 1-carboxy-lyase (beta-alanine-forming),metabolic,YALI1F11827g or YALI1C23902g,2,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1937,glutathione gamma-glutamylaminopeptidase,metabolic,YALI1C15945g or YALI1C28621g,2,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1938,3'-Phospho-5'-adenylyl sulfate 3'-phosphohydrolase,metabolic,YALI1F35109g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1939,L-Serine:pyruvate aminotransferase,metabolic,YALI1E19852g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1940,L-Serine:glyoxylate aminotransferase,metabolic,YALI1E19852g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,,,False
R1941,serine racemase,metabolic,YALI1B25395g,1,2,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1942,L-Serine hydro-lyase,metabolic,YALI1E12987g or YALI1B21155g,2,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1943,Uridine triphosphate pyrophosphohydrolase,metabolic,YALI1B29883g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1944,Inosine 5'-triphosphate pyrophosphohydrolase,metabolic,YALI1B29883g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1945,2'-Deoxyguanosine 5'-triphosphate diphosphohydrolase,metabolic,YALI1B29883g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1946,ATP:D-glucosamine 6-phosphotransferase,metabolic,YALI1B29133g or YALI1E18539g or YALI1E24028g,3,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1947,N-Acetyl-D-glucosamine-6-phosphate amidohydrolase,metabolic,YALI1E23988g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1948,dTDP phosphohydrolase,metabolic,YALI1C27061g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1949,dTTP nucleotidohydrolase,metabolic,YALI1C27061g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1950,dihydrofolate:NADP+ oxidoreductase,metabolic,YALI1C17947g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1951,dihydrofolate:NADP+ oxidoreductase,metabolic,YALI1C17947g,1,5,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1952,2'-Deoxyinosine-5'-triphosphate pyrophosphohydrolase,metabolic,YALI1B29883g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1953,xanthine dehydrogenase,metabolic,YALI1A06640g,1,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1954,urate oxidase,metabolic,YALI1F12895g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1955,hydroxyisourate hydrolase,metabolic,YALI1F29836g,1,3,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr",True,True,True,True,False,False,,,False
R1956,OHCU decarboxylase,metabolic,YALI1A01577g,1,3,C_cy,False,,False,False,False,False,False,False,,,False
R1957,4-hydroxyphenylpyruvate dioxygenase,metabolic,YALI1B28454g,1,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1958,"homogentisate 1,2-dioxygenase",metabolic,,0,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1959,maleylacetoacetate isomerase,metabolic,,0,2,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1960,fumarylacetoacetase,metabolic,YALI1D36215g,1,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1961,erythrose kinase,metabolic,,0,4,C_cy,False,,False,False,False,False,False,False,,,False
R1962,erythrose reductase,metabolic,,0,5,C_cy,False,,False,False,False,False,False,False,,,False
R1963,erythritol transport extracellular,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R1964,arabinitol dehydrogenase,metabolic,,0,5,C_cy,False,,False,False,False,False,False,False,,,False
R1965,mannitol transport extracellular,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1966,EXC_OUT_m1826,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,,False
R1967,EXC_OUT_m1824,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,mnl,True
R1968,4-methyl-2-oxopentanoate dehydrogenase,metabolic,YALI1D11159g and YALI1F07630g and YALI1D26360g and YALI1D30866g,4,6,C_mi,False,,False,False,False,False,False,False,,,False
R1969,3-methyl-2-oxopentanoate dehydrogenase,metabolic,YALI1D11159g and YALI1F07630g and YALI1D26360g and YALI1D30866g,4,6,C_mi,False,,False,False,False,False,False,False,,,True
R1970,(S)3-methyl-2-oxopentanoate dehydrogenase,metabolic,YALI1D11159g and YALI1F07630g and YALI1D26360g and YALI1D30866g,4,6,C_mi,False,,False,False,False,False,False,False,,,True
R1971,3-methylbutanoyl-CoA dehydrogenase;,metabolic,YALI0D12573g,1,4,C_mi,False,,False,False,False,False,False,False,,,False
R1972,3-methylcrotonyl-CoA carboxylase,metabolic,YALI1B19217g,1,6,C_mi,False,,False,False,False,False,False,False,,,False
R1973,3-methylglutaconyl-CoA dehydratase,metabolic,,0,3,C_mi,False,,False,False,False,False,False,False,,,False
R1974,hydroxymethylglutaryl-CoA lyase,metabolic,YALI1B29483g,1,3,C_mi,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R1975,2-oxoadipate dehydrogenase,metabolic,YALI1F31153g,1,6,C_mi,False,,False,False,False,False,False,False,,,False
R1976,glutaryl-CoA dehydrogenase,metabolic,YALI1E39693g and YALI1E20192g and YALI1D26360g,3,5,C_mi,True,"metacyc.reaction,metacycr,metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,False
R1977,FAD:ubiquinone oxidoreductase,metabolic,YALI1F31153g,1,4,C_mi,False,,False,False,False,False,False,False,,,False
R1978,crotonyl-CoA hydratase,metabolic,YALI1B14044g,1,3,C_mi,False,,False,False,False,False,False,False,,,False
R1979,(S)-3-Hydroxybutanoyl-CoA oxidoreductase,metabolic,YALI1C12024g,1,5,C_mi,False,,False,False,False,False,False,False,,,False
R1980,D-Arabitol transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R1981,D-Arabitol exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,abt__D,False
R1982,2-Deoxy-D-Ribose transport,transport,YALI1D23885g,1,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1983,2-Deoxy-D-Ribose exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,drib,True
R1984,Palatinose exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction",True,False,True,False,False,False,,,True
R1985,Palatinose hydrolase,metabolic,,0,4,C_ex,False,,False,False,False,False,False,False,,,True
R1986,Salicin exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,vmhr,vmhreaction",True,False,True,False,False,False,,rbl_B,True
R1987,Salicin transport via  proton symport,transport,,0,4,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1988,Salicin 6-phosphate glucohydrolase,metabolic,,0,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1989,5-aminopentanoate transport via  proton symport,transport,YALI1F02074g,1,4,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1990,5-aminopentanoate exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,a5pn,True
R1991,5-aminopentanoate:2-oxoglutarate aminotransferase,metabolic,,0,4,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1992,D-glucosamine exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,True
R1993,D-glucosamine transport via diffusion,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R1994,(R)-3-Hydroxybutanoate exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,bhb,True
R1995,(R)-3-Hydroxybutanoate transport via H+ symport,transport,YALI1A00538g,1,4,"C_cy,C_ex",True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,,True
R1996,Acetoacetate transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,False
R1997,(R)-3-Hydroxybutanoate:NAD+ oxidoreductase,metabolic,,0,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R1998,5-dehydro-D-gluconate exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr",True,False,True,False,False,False,,,True
R1999,5-Dehydro-D-gluconate transport via proton symport,transport,,0,4,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R2000,D-Gluconate:NADP+ 5-oxidoreductase,metabolic,,0,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,True
R2001,malonate exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,HC00319,False
R2002,malonate transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R2003,Acetyl-CoA:malonate CoA-transferase,metabolic,,0,4,C_cy,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",False,True,True,True,False,False,,,False
R2004,malonyl-CoA:pyruvate carboxytransferase,metabolic,,0,4,C_cy,True,"kegg.reaction,keggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",False,True,True,False,False,False,,,False
R2005,3-oxalomalate(3-) exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,,True
R2006,3-Oxalomalate transport via proton symport,transport,,0,4,"C_cy,C_ex",True,"metanetx.reaction,seed.reaction,seedr",False,False,True,False,False,False,,,True
R2007,3-oxalomalate glyoxylate-lyase (oxaloacetate-forming),metabolic,,0,3,C_cy,True,"kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,seed.reaction,seedr",False,True,True,True,False,False,,,True
R2008,Dihydroxy-Acetone exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,dha,False
R2009,Dihydroxy-Acetone transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R2010,Dihydroxyacetone kinase,metabolic,,0,5,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R2011,N-Acetyl-D-Glucosamine exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,acgam,False
R2012,N-Acetyl-D-Glucosamine transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R2013,N-Acetyl-D-Glucosamine kinase,metabolic,,0,5,C_cy,False,,False,False,False,False,False,False,,,False
R2014,D-gluconate exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,True,False,False,,glcn,False
R2015,D-gluconate transport via diffusion,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R2016,2-oxobutanoate exchange,exchange,,0,1,C_ex,True,"bigg.reaction,biggr,metacyc.reaction,metacycr,metanetx.reaction,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,2obut,False
R2017,2-oxobutanoate transport via proton symport,transport,,0,2,"C_cy,C_ex",True,"bigg.reaction,biggr,metanetx.reaction,seed.reaction,seedr,vmhr,vmhreaction",True,False,True,False,False,False,,,False
R2018,Gly-Asp exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,,True
R2019,Gly-Asp transport via proton antiport,transport,,0,4,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R2020,Gly-Asp transport via proton antiport,transport,,0,4,"C_cy,C_va",False,,False,False,False,False,False,False,,,True
R2021,cytosol nonspecific dipeptidase,metabolic,,0,4,C_va,False,,False,False,False,False,False,False,,,True
R2022,Propanoate exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,ppa,False
R2023,Propanoate transport,transport,,0,2,"C_cy,C_ex",False,,False,False,False,False,False,False,,,False
R2024,Propanoate:CoA ligase (AMP-forming),metabolic,YALI1F08845g,1,6,C_cy,True,"bigg.reaction,biggr,kegg.reaction,keggr,metacyc.reaction,metacycr,metanetx.reaction,rh,rhea,sabiork.reaction,sabiorkr,seed.reaction,seedr,vmhr,vmhreaction",True,True,True,True,False,False,,,False
R2025,Propanoate:CoA transport,transport,,0,2,"C_cy,C_mi",False,,False,False,False,False,False,False,,,False
R2026,Gly-Glu exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,,True
R2027,Gly-glu transport via proton antiport,transport,,0,4,"C_cy,C_ex",False,,False,False,False,False,False,False,,,True
R2028,Gly-glu transport via proton antiport,transport,,0,4,"C_cy,C_va",False,,False,False,False,False,False,False,,,True
R2029,cytosol nonspecific dipeptidase,metabolic,,0,4,C_va,False,,False,False,False,False,False,False,,,True
R2030,Glycine transport (vacuole),transport,,0,4,"C_cy,C_va",False,,False,False,False,False,False,False,,,True
R2031,Ala-Gly exchange,exchange,,0,1,C_ex,False,,False,False,False,False,False,False,,,True
